,Unnamed: 0,state,startdate,enddate,pollster,grade,samplesize,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,pop_type__a,pop_type__lv,pop_type__rv,pop_type__v,poll_wt,duration
147,147,Minnesota,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1290.0,46.0,39.0,10.0,0.0,44.60134,38.33182,7.69243,0.0,0,1,0,0,2.207883,6
148,148,Florida,2016-11-05,2016-11-06,Opinion Savvy/InsiderAdvantage,0.111111111,837.0,48.4,46.4,3.0,0.0,47.37976,45.68637,2.721857,0.0,0,1,0,0,2.196736,1
149,149,Oklahoma,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1251.0,32.0,57.0,10.0,0.0,30.58601,56.32471,7.69243,0.0,0,1,0,0,2.196587,6
150,150,New Mexico,2016-11-01,2016-11-03,"Research & Polling, Inc.",0.888888889,500.0,45.0,40.0,11.0,0.0,46.39454,40.54576,9.490648,0.0,0,1,0,0,2.186039,2
151,151,Nevada,2016-11-01,2016-11-04,Trafalgar Group,0.222222222,1116.0,45.01,49.61,2.58,0.0,44.87275,46.84256,3.73082,0.0,0,1,0,0,2.180106,3
152,152,Texas,2016-10-31,2016-11-02,Emerson College,0.555555556,702.0,34.5,49.2,4.9,0.0,34.64824,47.41524,4.999537,0.0,0,1,0,0,2.176822,2
153,153,Pennsylvania,2016-10-27,2016-11-01,Quinnipiac University,0.777777778,618.0,48.0,43.0,3.0,0.0,48.63686,42.57669,2.694269,0.0,0,1,0,0,2.169967,5
154,154,Maryland,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1226.0,59.0,28.0,6.0,0.0,57.58702,27.32517,3.69243,0.0,0,1,0,0,2.165751,6
155,155,Nevada,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1192.0,45.0,43.0,9.0,0.0,43.5938,42.32832,6.69243,0.0,0,1,0,0,2.149976,6
156,156,New Hampshire,2016-10-28,2016-11-02,University of Massachusetts Lowell,0.555555556,702.0,44.0,44.0,5.0,0.0,44.63114,44.22107,5.006831,0.0,0,1,0,0,2.149767,5
157,157,Arizona,2016-10-28,2016-11-01,The Times-Picayune/Lucid,0.333333333,1116.0,41.0,42.0,8.0,0.0,41.43996,44.98566,6.36684,0.0,0,1,0,0,2.131348,4
158,158,Ohio,2016-10-31,2016-11-03,TargetSmart/William & Mary,0.333333333,837.0,40.0,43.0,8.0,0.0,40.30606,44.64392,7.724584,0.0,0,1,0,0,2.127813,3
159,159,Colorado,2016-10-31,2016-11-03,Trafalgar Group,0.222222222,1157.5,44.77,44.33,5.04,0.0,44.68932,41.67779,6.118633,0.0,0,1,0,0,2.12413,3
160,160,Indiana,2016-11-01,2016-11-03,Public Opinion Strategies,0.555555556,600.0,37.0,48.0,9.0,0.0,37.37132,49.48534,8.209533,0.0,0,1,0,0,2.114406,2
161,161,Alabama,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1116.0,36.0,55.0,6.0,0.0,34.57085,54.31767,3.69243,0.0,0,1,0,0,0.0,6
162,162,Ohio,2016-10-27,2016-11-01,Quinnipiac University,0.777777778,600.0,41.0,46.0,5.0,0.0,41.64853,45.60469,4.69427,0.0,0,1,0,0,2.103988,5
163,163,Virginia,2016-10-28,2016-10-30,Emerson College,0.555555556,802.0,49.0,45.0,3.0,0.0,49.1487,43.76307,2.731334,0.0,0,1,0,0,2.090419,2
164,164,Pennsylvania,2016-10-31,2016-11-01,"Susquehanna Polling & Research, Inc.",0.444444444,677.5,45.0,43.0,2.0,0.0,45.6835,43.54456,2.542289,0.0,0,1,0,0,2.080905,1
165,165,Colorado,2016-10-28,2016-10-31,Emerson College,0.555555556,738.0,44.0,41.0,8.0,0.0,44.18147,39.61434,7.865426,0.0,0,1,0,0,2.070262,3
166,166,New Hampshire,2016-10-20,2016-10-24,Marist College,0.888888889,778.0,45.0,36.0,10.0,0.0,43.7742,38.96218,7.517833,0.0,0,1,0,0,2.062099,4
167,167,New Jersey,2016-10-27,2016-11-02,Stockton College,0.555555556,677.5,51.0,40.0,3.0,0.0,50.7404,39.86985,2.670724,0.0,0,1,0,0,2.018986,6
168,168,Nebraska,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1000.0,35.0,52.0,7.0,0.0,33.59756,51.33007,4.69243,0.0,0,1,0,0,2.014911,6
169,169,Louisiana,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,1000.0,38.0,52.0,4.0,0.0,36.57474,51.31947,1.69243,0.0,0,1,0,0,2.010349,6
170,170,Maine,2016-10-28,2016-10-30,Emerson College,0.555555556,738.0,46.0,42.0,5.0,0.0,46.20038,40.92931,4.731334,0.0,0,1,0,0,2.008736,2
171,171,Iowa,2016-10-20,2016-10-26,Quinnipiac University,0.777777778,802.0,44.0,44.0,4.0,0.0,44.54643,45.2029,2.891494,0.0,0,1,0,0,2.007741,6
172,172,Colorado,2016-10-28,2016-11-01,The Times-Picayune/Lucid,0.333333333,956.0,44.0,37.0,9.0,0.0,44.45097,40.01209,7.36684,0.0,0,1,0,0,2.005188,4
173,173,Virginia,2016-10-23,2016-10-30,Winthrop University,0.333333333,702.0,44.0,39.0,5.0,0.0,44.85999,41.12677,4.527971,0.0,0,1,0,0,2.003458,7
174,174,Pennsylvania,2016-10-26,2016-10-30,Franklin & Marshall College,0.666666667,649.0,49.0,38.0,4.0,0.0,48.71268,40.4375,3.71827,0.0,0,1,0,0,1.98423,4
175,175,Arizona,2016-10-28,2016-10-31,Emerson College,0.555555556,702.0,43.0,47.0,2.0,0.0,43.17046,45.58791,1.865426,0.0,0,1,0,0,1.981763,3
176,176,Minnesota,2016-10-22,2016-10-26,SurveyUSA,0.888888889,649.0,49.0,39.0,5.0,0.0,47.77468,39.65068,4.789979,0.0,0,1,0,0,1.972823,4
177,177,Arkansas,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,915.0,32.0,56.0,6.0,0.0,30.58876,55.32598,3.69243,0.0,0,1,0,0,1.969291,6
178,178,Texas,2016-10-27,2016-10-29,Dixie Strategies,0.333333333,1000.0,39.39,51.53,2.96,0.0,40.29257,51.67585,3.052178,0.0,0,1,0,0,0.0,2
179,179,Alaska,2016-11-03,2016-11-06,Gravis Marketing,0.444444444,618.0,41.0,44.0,3.0,0.0,40.84795,43.33498,3.726098,0.0,0,0,1,0,0.0,3
180,180,Virginia,2016-10-20,2016-10-26,Quinnipiac University,0.777777778,738.0,50.0,38.0,4.0,0.0,50.5296,39.00021,2.891494,0.0,0,1,0,0,1.925744,6
181,181,Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,0.333333333,875.0,45.0,38.0,7.0,0.0,45.434,40.97136,5.36684,0.0,0,1,0,0,1.92454,4
182,182,Nevada,2016-10-20,2016-10-24,Marist College,0.888888889,702.0,43.0,43.0,10.0,0.0,41.74095,45.53403,7.517833,0.0,0,1,0,0,1.92041,4
183,183,Texas,2016-10-21,2016-10-22,YouGov,0.555555556,1041.0,43.0,46.0,5.0,0.0,43.83179,48.17364,4.819643,0.0,0,1,0,0,1.913652,1
184,184,Florida,2016-10-20,2016-10-25,University of North Florida,0.666666667,802.0,43.0,39.0,6.0,0.0,44.44585,42.81216,4.444717,0.0,0,1,0,0,1.906689,5
185,185,Arizona,2016-11-04,2016-11-06,Data Orbital,0.333333333,552.0,44.0,47.0,4.0,0.0,44.59101,46.81411,4.462495,0.0,0,1,0,0,1.905978,2
186,186,Kentucky,2016-10-26,2016-10-28,Cygnal Political,0.333333333,802.0,32.0,56.0,7.381739907,0.0,32.03058,55.3284,4.65976141,0.0,0,1,0,0,1.90156,2
187,187,U.S.,2016-10-20,2016-10-24,Suffolk University,0.666666667,1000.0,47.4,37.6,3.9,0.0,47.48859,39.92883,4.058555,0.0,0,1,0,0,1.892715,4
188,188,Florida,2016-10-25,2016-10-26,Public Policy Polling,0.666666667,738.0,48.0,44.0,7.381739907,0.0,47.06064,44.3281,4.65976141,0.0,0,1,0,0,1.891013,1
189,189,New Hampshire,2016-10-29,2016-11-01,MassINC Polling Group,0.777777778,500.0,39.0,40.0,10.0,0.0,39.39812,40.77245,9.115731,0.0,0,1,0,0,1.888348,3
190,190,Utah,2016-10-30,2016-11-02,Monmouth University,1.0,403.0,31.0,37.0,4.0,24.0,30.06568,36.70382,4.644697,24.10142,0,1,0,0,1.874386,3
191,191,Georgia,2016-10-28,2016-10-31,Emerson College,0.555555556,649.0,42.0,51.0,2.0,0.0,42.13029,49.49152,1.865426,0.0,0,1,0,0,1.870896,3
192,192,North Carolina,2016-10-27,2016-11-01,Trafalgar Group,0.222222222,1157.5,44.16,49.13,3.59,0.0,44.06113,46.8853,4.342774,0.0,0,1,0,0,1.86926,5
193,193,Pennsylvania,2016-10-30,2016-11-04,Muhlenberg College,0.888888889,403.0,44.0,40.0,7.0,0.0,45.37725,41.55843,5.609583,0.0,0,1,0,0,1.860964,5
194,194,U.S.,2016-10-17,2016-10-18,Quinnipiac University,0.777777778,1000.0,47.0,40.0,7.0,0.0,47.59504,41.77778,5.309141,0.0,0,1,0,0,1.84974,1
195,195,Georgia,2016-10-25,2016-10-27,SurveyUSA,0.888888889,677.5,42.0,49.0,3.0,0.0,42.11749,51.02676,2.294843,0.0,0,0,1,0,1.847893,2
196,196,Vermont,2016-10-24,2016-10-26,"Political Marketing International, Inc./Red Racing Horses",0.444444444,1041.0,52.0,26.0,5.0,0.0,51.28784,27.41402,4.467054,0.0,0,1,0,0,1.84475,2
197,197,South Carolina,2016-10-30,2016-10-31,Starboard Communications,0.333333333,600.0,36.0,47.0,3.0,0.0,37.15811,47.01984,2.431163,0.0,0,1,0,0,1.837303,1
198,198,U.S.,2016-10-20,2016-10-21,Public Policy Polling,0.666666667,1000.0,46.0,40.0,5.0,0.0,45.45713,41.71628,4.749727,0.0,0,1,0,0,1.837002,1
199,199,Maine,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,778.0,46.0,38.0,10.0,0.0,44.61831,37.33969,7.69243,0.0,0,1,0,0,1.832306,6
200,200,New Hampshire,2016-10-31,2016-11-02,Suffolk University,0.666666667,500.0,41.8,42.2,5.4,0.0,42.04822,42.63172,6.729403,0.0,0,1,0,0,1.83191,2
201,201,Pennsylvania,2016-11-02,2016-11-03,Harper Polling,0.444444444,500.0,46.0,46.0,2.0,0.0,45.65549,45.67242,2.631176,0.0,0,1,0,0,1.818984,1
202,202,Michigan,2016-11-06,2016-11-06,Mitchell Research & Communications,0.0,1000.0,47.0,41.0,7.0,0.0,45.66812,39.83537,7.209869,0.0,0,1,0,0,1.812482,0
203,203,U.S.,2016-10-20,2016-10-23,CNN/Opinion Research Corp.,0.777777778,778.0,49.0,44.0,3.0,0.0,48.24186,43.85993,1.532326,0.0,0,1,0,0,1.808382,3
204,204,Idaho,2016-10-21,2016-10-23,Emerson College,0.555555556,1041.0,23.0,52.0,7.381739907,0.0,21.03514,50.26709,4.65976141,0.0,0,1,0,0,1.805053,2
205,205,North Carolina,2016-10-23,2016-10-27,Elon University,0.666666667,702.0,42.0,41.2,2.6,0.0,42.4499,43.95295,2.055828,0.0,0,1,0,0,1.79661,4
206,206,New Mexico,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,738.0,40.0,38.0,16.0,0.0,38.59988,37.33114,13.69243,0.0,0,1,0,0,1.788644,6
207,207,Michigan,2016-11-03,2016-11-03,Strategic National,0.333333333,552.0,44.0,44.0,4.0,0.0,44.44589,42.65931,4.284007,0.0,0,1,0,0,1.787524,0
208,208,Pennsylvania,2016-10-29,2016-11-01,Monmouth University,1.0,403.0,48.0,44.0,3.0,0.0,47.05881,43.84153,3.567343,0.0,0,1,0,0,1.784962,3
209,209,Utah,2016-10-29,2016-10-31,Rasmussen Reports/Pulse Opinion Research,0.333333333,738.0,31.0,42.0,3.0,21.0,31.67657,42.74799,2.96543,21.16903,0,1,0,0,1.776266,2
210,210,New Hampshire,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,46.0,40.0,6.0,0.0,46.59223,40.15223,6.418502,0.0,0,1,0,0,1.770959,4
211,211,North Carolina,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,49.0,43.0,4.0,0.0,49.54782,43.13161,4.418502,0.0,0,1,0,0,1.770959,4
212,212,Pennsylvania,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,44.0,46.0,3.0,0.0,44.55332,46.13416,3.418502,0.0,0,1,0,0,1.770959,4
213,213,Ohio,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,44.0,43.0,5.0,0.0,44.5601,43.13731,5.418502,0.0,0,1,0,0,1.770959,4
214,214,Nevada,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,44.0,44.0,5.0,0.0,44.56076,44.13762,5.418502,0.0,0,1,0,0,1.770959,4
215,215,Georgia,2016-10-20,2016-10-26,Quinnipiac University,0.777777778,702.0,43.0,44.0,8.0,0.0,43.51506,44.82506,6.891494,0.0,0,1,0,0,1.770268,6
216,216,Mississippi,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,702.0,42.0,50.0,4.0,0.0,40.56659,49.31569,1.69243,0.0,0,1,0,0,1.76906,6
217,217,U.S.,2016-10-14,2016-10-17,Selzer & Company,1.0,1000.0,47.0,38.0,8.0,0.0,47.42654,40.63767,6.103847,0.0,0,1,0,0,1.767575,3
218,218,Florida,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,0.333333333,525.0,47.0,45.0,2.0,0.0,47.55885,45.13673,2.418502,0.0,0,1,0,0,1.767052,4
219,219,Georgia,2016-10-17,2016-10-20,Time/Abt SRBI,0.777777778,837.0,42.0,44.0,9.0,0.0,42.37531,46.98845,6.20925,0.0,0,1,0,0,1.73699,3
220,220,New Hampshire,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,702.0,47.0,38.0,10.0,0.0,45.62528,37.34293,7.69243,0.0,0,1,0,0,1.734731,6
221,221,Missouri,2016-10-28,2016-10-31,Monmouth University,1.0,403.0,38.0,52.0,4.0,0.0,37.0641,52.04086,4.43456,0.0,0,1,0,0,1.718667,3
222,222,Iowa,2016-11-01,2016-11-03,Loras College,0.444444444,500.0,44.2,43.4,3.2,0.0,44.90779,44.60271,3.139172,0.0,0,1,0,0,1.706706,2
223,223,Maine,2016-10-20,2016-10-25,University of New Hampshire,0.666666667,677.5,48.0,37.0,5.0,0.0,47.81695,40.65277,4.237847,0.0,0,1,0,0,1.701639,5
224,224,New Hampshire,2016-10-31,2016-11-02,American Research Group,0.333333333,600.0,43.0,48.0,7.381739907,0.0,40.37428,44.45845,4.65976141,0.0,0,1,0,0,1.694422,2
225,225,Virginia,2016-10-29,2016-11-01,Roanoke College,0.333333333,649.0,45.0,38.0,5.0,0.0,44.33289,40.2916,4.922081,0.0,0,1,0,0,1.687265,3
226,226,Missouri,2016-10-24,2016-10-26,"Mason-Dixon Polling & Research, Inc.",0.666666667,618.0,42.0,47.0,3.0,0.0,40.84165,48.47509,2.62554,0.0,0,1,0,0,1.684183,2
227,227,North Carolina,2016-10-26,2016-10-27,Emerson College,0.555555556,649.0,48.0,45.0,4.0,0.0,48.1259,44.11272,3.50694,0.0,0,1,0,0,1.661997,1
228,228,U.S.,2016-10-21,2016-10-24,Greenberg Quinlan Rosner (Democracy Corps),0.444444444,915.0,50.0,38.0,5.0,0.0,49.0201,40.49033,2.804717,0.0,0,1,0,0,1.661163,3
229,229,Colorado,2016-10-29,2016-10-31,University of Denver,0.333333333,552.0,39.0,39.0,5.0,0.0,40.56562,40.02536,5.230365,0.0,0,1,0,0,1.660346,2
230,230,Indiana,2016-10-27,2016-10-30,Monmouth University,1.0,403.0,39.0,50.0,4.0,0.0,38.05541,50.24563,4.300468,0.0,0,1,0,0,1.655714,3
231,231,Idaho,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,618.0,29.0,47.0,6.0,0.0,27.60083,46.33158,3.69243,0.0,0,1,0,0,1.64052,6
232,232,Wisconsin,2016-10-31,2016-11-01,Loras College,0.444444444,500.0,43.9,37.9,6.8,0.0,44.61546,39.23007,6.647425,0.0,0,1,0,0,1.623444,1
233,233,Utah,2016-11-01,2016-11-03,Y2 Analytics,0.333333333,500.0,24.0,33.0,5.0,28.0,25.34813,35.57386,4.569504,28.06761,0,1,0,0,1.604829,2
234,234,U.S.,2016-10-22,2016-10-26,Saint Leo University,0.333333333,1041.0,46.05,34.95,7.6,0.0,44.76924,39.18106,5.875473,0.0,0,1,0,0,1.582383,4
235,235,Florida,2016-10-22,2016-10-26,Saint Leo University,0.333333333,1041.0,50.4,36.95,4.95,0.0,49.11743,41.16291,3.225473,0.0,0,1,0,0,1.567329,4
236,236,Missouri,2016-10-27,2016-11-01,DFM Research,0.444444444,500.0,38.0,47.0,3.0,0.0,37.80919,48.67888,3.328089,0.0,0,1,0,0,1.566275,5
237,237,Kentucky,2016-10-26,2016-10-28,Google Consumer Surveys,0.555555556,1000.0,24.8,38.2,7.0,0.0,31.38287,48.1466,5.938227,0.0,1,0,0,0,1.564146,2
238,238,Florida,2016-10-25,2016-10-30,TargetSmart/William & Mary,0.333333333,702.0,48.0,40.0,3.0,0.0,48.30933,42.53546,2.154291,0.0,0,1,0,0,1.560872,5
239,239,Illinois,2016-10-16,2016-10-18,Victory Research,0.333333333,1192.0,51.2,36.1,5.6,0.0,50.62864,37.56908,4.103082,0.0,0,1,0,0,1.557784,2
240,240,Washington,2016-11-04,2016-11-06,Insights West,0.333333333,403.0,51.0,36.0,4.0,0.0,51.24173,36.16951,4.344544,0.0,0,1,0,0,1.557452,2
241,241,California,2016-11-04,2016-11-06,Insights West,0.333333333,403.0,58.0,35.0,3.0,0.0,58.23531,35.16666,3.344544,0.0,0,1,0,0,1.554817,2
242,242,Georgia,2016-11-02,2016-11-03,Opinion Savvy/InsiderAdvantage,0.111111111,525.0,44.7,48.5,5.6,0.0,43.8863,47.90149,5.406828,0.0,0,1,0,0,1.542135,1
243,243,Arizona,2016-11-04,2016-11-06,Insights West,0.333333333,403.0,45.0,47.0,5.0,0.0,45.2361,47.16701,5.344544,0.0,0,1,0,0,1.530913,2
244,244,Colorado,2016-11-01,2016-11-02,Magellan Strategies,0.222222222,500.0,44.1,37.6,7.0,0.0,43.87988,37.2353,7.231653,0.0,0,1,0,0,1.530488,1
245,245,Illinois,2016-10-27,2016-10-30,Emerson College,0.555555556,500.0,53.0,41.0,2.0,0.0,53.15499,39.7833,1.731334,0.0,0,1,0,0,1.53035,3
246,246,Arkansas,2016-10-18,2016-10-25,University of Arkansas,0.777777778,600.0,31.3,51.1,7.381739907,0.0,31.09455,52.12732,4.65976141,0.0,0,1,0,0,1.519852,7
247,247,Ohio,2016-10-24,2016-10-26,Trafalgar Group,0.222222222,1157.5,44.15,48.54,1.89,0.0,44.01387,47.43716,2.076297,0.0,0,1,0,0,1.510603,2
248,248,Nevada,2016-10-28,2016-11-01,JMC Enterprises,0.222222222,600.0,45.0,45.0,4.0,0.0,45.18513,45.80397,4.686553,0.0,0,1,0,0,1.509311,4
249,249,Nevada,2016-10-20,2016-10-23,Bendixen & Amandi International,0.333333333,802.0,48.0,41.0,6.0,0.0,47.10323,43.49369,5.133839,0.0,0,1,0,0,1.501626,3
250,250,Illinois,2016-10-26,2016-10-27,Loras College,0.444444444,600.0,45.0,34.0,6.0,0.0,45.6904,36.28584,5.254827,0.0,0,1,0,0,1.500615,1
251,251,New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,0.333333333,552.0,39.0,31.0,22.0,0.0,39.44445,33.99644,20.36684,0.0,0,1,0,0,1.489328,4
252,252,Nevada,2016-11-04,2016-11-06,Insights West,0.333333333,372.5,42.0,42.0,4.0,0.0,42.23429,42.16621,4.344544,0.0,0,1,0,0,1.479295,2
253,253,Oregon,2016-10-25,2016-10-29,"Davis, Hibbitts & Midghall, Inc.",0.555555556,500.0,41.0,34.0,4.0,0.0,42.88593,37.01685,3.262669,0.0,0,1,0,0,1.473267,4
254,254,Florida,2016-10-19,2016-10-19,Associated Industries of Florida,0.333333333,1000.0,44.0,41.0,4.0,0.0,44.38284,45.26431,2.329915,0.0,0,1,0,0,1.463409,0
255,255,Kentucky,2016-10-25,2016-10-30,Western Kentucky University,0.333333333,600.0,37.0,54.0,1.0,0.0,36.28793,54.44925,1.19285,0.0,0,1,0,0,1.462417,5
256,256,Florida,2016-10-25,2016-10-26,Dixie Strategies,0.333333333,702.0,42.4,45.7,7.381739907,0.0,42.81926,45.82367,4.65976141,0.0,0,1,0,0,1.462117,1
257,257,Minnesota,2016-10-20,2016-10-22,"Mason-Dixon Polling & Research, Inc.",0.666666667,618.0,47.0,39.0,6.0,0.0,45.8059,41.30911,5.147199,0.0,0,1,0,0,1.452589,2
258,258,Texas,2016-10-22,2016-10-24,Crosswind Media & Public Relations,0.333333333,802.0,38.0,45.0,7.0,0.0,37.96263,46.97692,5.248705,0.0,0,1,0,0,1.452143,2
259,259,U.S.,2016-10-11,2016-10-14,SurveyUSA,0.888888889,837.0,46.0,36.0,5.0,0.0,44.9855,37.8656,3.658588,0.0,0,1,0,0,1.451574,3
260,260,Utah,2016-10-20,2016-10-27,Dan Jones & Associates,0.333333333,837.0,24.0,32.0,4.0,30.0,23.49263,33.38083,2.880316,30.37186,0,1,0,0,1.444559,7
261,261,Massachusetts,2016-10-23,2016-11-02,Western New England University,0.777777778,403.0,56.0,26.0,8.0,0.0,54.54934,28.11633,7.270043,0.0,0,1,0,0,1.437726,10
262,262,West Virginia,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,465.0,29.0,56.0,7.0,0.0,27.59833,55.33043,4.69243,0.0,0,1,0,0,1.432996,6
263,263,South Dakota,2016-10-19,2016-10-21,Remington,0.333333333,1116.0,37.0,48.0,6.0,0.0,36.94929,49.16918,5.714757,0.0,0,1,0,0,1.42649,2
264,264,Pennsylvania,2016-10-25,2016-10-26,Emerson College,0.555555556,552.0,48.0,43.0,6.0,0.0,48.12632,42.37082,5.391376,0.0,0,1,0,0,1.422471,1
265,265,South Dakota,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,465.0,32.0,53.0,11.0,0.0,30.60196,52.33211,8.69243,0.0,0,1,0,0,1.410899,6
266,266,Vermont,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,465.0,61.0,25.0,6.0,0.0,59.6192,24.34011,3.69243,0.0,0,1,0,0,1.402252,6
267,267,Washington,2016-10-20,2016-10-22,Elway Research,1.0,500.0,48.0,31.0,1.0,0.0,48.40142,34.91003,1.067166,0.0,0,1,0,0,1.396776,2
268,268,Montana,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,434.0,30.0,52.0,11.0,0.0,28.60532,51.33367,8.69243,0.0,0,1,0,0,1.393522,6
269,269,Idaho,2016-10-23,2016-10-24,Rasmussen Reports/Pulse Opinion Research,0.333333333,738.0,29.0,48.0,6.0,0.0,29.59695,50.13865,5.337899,0.0,0,1,0,0,1.385991,1
270,270,Massachusetts,2016-10-24,2016-10-26,Suffolk University,0.666666667,500.0,57.0,25.0,4.0,0.0,57.19128,27.1699,4.528814,0.0,0,1,0,0,1.383446,2
271,271,New Hampshire,2016-10-17,2016-10-21,YouGov,0.555555556,778.0,43.0,38.0,8.0,0.0,43.9067,41.18108,7.460927,0.0,0,1,0,0,1.3806,4
272,272,U.S.,2016-10-12,2016-10-18,Princeton Survey Research Associates International,0.666666667,1041.0,49.0,38.0,7.381739907,0.0,48.48471,41.70923,4.65976141,0.0,0,0,1,0,1.37112,6
273,273,Florida,2016-10-26,2016-10-27,Emerson College,0.555555556,500.0,46.0,45.0,4.0,0.0,46.14374,44.19958,3.50694,0.0,0,1,0,0,1.36902,1
274,274,Maine,2016-10-24,2016-10-26,Maine People's Resource Center,0.222222222,802.0,42.0,37.0,9.0,0.0,43.37541,39.14096,7.608917,0.0,0,1,0,0,1.364807,2
275,275,Hawaii,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,434.0,52.0,28.0,9.0,0.0,50.61398,27.33769,6.69243,0.0,0,1,0,0,1.352251,6
276,276,North Carolina,2016-10-20,2016-10-23,Siena College,0.888888889,802.0,46.0,39.0,8.0,0.0,46.30374,42.19794,5.994473,0.0,0,1,0,0,1.34675,3
277,277,Montana,2016-10-10,2016-10-12,"Mason-Dixon Polling & Research, Inc.",0.666666667,1000.0,36.0,46.0,11.0,0.0,35.17969,49.30766,9.259796,0.0,0,1,0,0,1.342857,2
278,278,Maine CD-1,2016-10-28,2016-10-30,Emerson College,0.555555556,372.5,48.8,42.5,4.2,0.0,49.01021,41.46093,3.931334,0.0,0,1,0,0,1.33559,2
279,279,Maine CD-2,2016-10-28,2016-10-30,Emerson College,0.555555556,372.5,43.6,42.2,6.3,0.0,43.78944,41.0941,6.031334,0.0,0,1,0,0,1.33559,2
280,280,Rhode Island,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,403.0,48.0,36.0,6.0,0.0,46.62957,35.34492,3.69243,0.0,0,1,0,0,1.33184,6
281,281,U.S.,2016-10-14,2016-10-16,Monmouth University,1.0,738.0,50.0,38.0,5.0,0.0,49.11955,40.53084,3.792032,0.0,0,1,0,0,1.330319,2
282,282,Pennsylvania,2016-10-07,2016-10-11,Selzer & Company,1.0,802.0,48.0,39.0,6.0,0.0,48.79026,41.73431,3.630069,0.0,0,1,0,0,1.325175,4
283,283,Nebraska CD-3,2016-09-25,2016-09-26,Emerson College,0.555555556,702.0,20.0,65.0,7.381739907,0.0,18.62685,62.84461,4.65976141,0.0,0,1,0,0,1.324071,1
284,284,Nebraska CD-1,2016-09-25,2016-09-26,Emerson College,0.555555556,702.0,29.0,53.0,7.381739907,0.0,27.63954,50.77678,4.65976141,0.0,0,1,0,0,1.324071,1
285,285,New Hampshire,2016-10-22,2016-10-25,Monmouth University,1.0,403.0,46.0,42.0,7.0,0.0,45.01475,43.7226,6.767071,0.0,0,1,0,0,1.318332,3
286,286,Alaska,2016-11-01,2016-11-07,SurveyMonkey,0.111111111,403.0,31.0,48.0,12.0,0.0,29.60705,47.33447,9.69243,0.0,0,1,0,0,0.0,6
287,287,Michigan,2016-10-25,2016-10-26,Emerson College,0.555555556,500.0,50.0,43.0,3.0,0.0,50.13998,42.451,2.391376,0.0,0,1,0,0,1.310024,1
288,288,Maine CD-2,2016-10-10,2016-10-11,Clarity Campaign Labs,0.555555556,915.0,39.0,39.0,7.381739907,0.0,37.26624,39.54083,4.65976141,0.0,0,1,0,0,1.305297,1
289,289,U.S.,2016-10-28,2016-11-01,CBS News/New York Times,0.777777778,915.0,45.0,42.0,5.0,0.0,45.23948,42.55291,3.928672,0.0,0,1,0,0,1.287639,4
290,290,Louisiana,2016-10-17,2016-10-19,"Mason-Dixon Polling & Research, Inc.",0.666666667,618.0,34.0,54.0,2.0,0.0,32.82679,56.29145,0.8068885,0.0,0,1,0,0,1.283125,2
291,291,Alaska,2016-10-25,2016-10-27,Google Consumer Surveys,0.555555556,434.0,38.0,39.0,11.0,0.0,43.43333,46.13872,9.828628,0.0,0,1,0,0,0.0,2
292,292,North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,0.777777778,778.0,48.0,47.0,4.0,0.0,47.44931,47.59521,1.670184,0.0,0,1,0,0,1.269467,5
293,293,Arizona,2016-10-21,2016-10-24,Monmouth University,1.0,403.0,45.0,46.0,4.0,0.0,43.96341,47.57774,3.631784,0.0,0,1,0,0,0.0,3
